TIMESTAMP,L101_volume,L102_volume,L103_volume,L104_volume,L106_volume,L107_volume,L108_volume,L101_occupancy,L102_occupancy,L103_occupancy,L104_occupancy,L106_occupancy,L107_occupancy,L108_occupancy
4/10/00 6:09,29,26,27,34,42,17,16,7.48,9.45,8.27,36.22,14.96,4.33,5.51
4/10/00 6:10,30,8,31,25,42,24,26,7.87,1.97,11.02,25.99,14.17,4.72,11.02
4/10/00 6:12,21,32,27,43,38,25,21,5.91,9.84,11.81,22.44,11.81,5.12,5.91
4/10/00 6:13,23,38,31,174,37,29,37,5.91,17.32,66.93,62.60,25.20,6.30,10.63
4/10/00 6:15,34,27,38,94,48,25,16,15.75,19.69,42.92,74.81,15.36,6.30,3.54
4/10/00 6:16,25,41,35,73,38,30,29,6.30,16.54,9.06,44.10,11.02,7.09,12.21
4/10/00 6:18,37,32,34,98,51,41,25,11.42,10.24,9.84,45.67,16.93,13.78,6.30
4/10/00 6:19,34,32,34,201,49,38,31,12.99,9.06,8.27,55.91,14.96,10.24,10.24
4/10/00 6:21,28,27,35,201,46,35,26,5.91,6.69,12.21,42.52,12.99,11.81,6.69
4/10/00 6:22,16,40,34,27,49,24,24,3.15,24.81,10.63,16.54,17.72,4.33,9.45
4/10/00 6:24,34,39,41,49,38,22,26,9.06,16.93,14.17,50.79,14.96,3.94,26.77
4/10/00 6:25,34,26,33,26,42,27,28,9.06,8.27,15.36,52.37,16.14,5.51,6.30
4/10/00 6:27,38,22,31,21,48,29,32,9.45,7.09,7.09,20.87,20.08,7.87,7.87
4/10/00 6:28,29,37,45,39,54,29,32,6.69,13.78,17.32,34.25,16.54,6.69,11.42
4/10/00 6:30,30,31,50,36,48,28,24,7.09,12.60,15.75,47.64,14.57,5.51,7.09
4/10/00 6:31,24,46,28,39,44,38,18,5.51,12.60,8.27,59.06,14.17,9.06,3.54
4/10/00 6:33,46,30,28,43,30,37,28,11.81,14.17,8.27,38.98,7.87,8.27,14.96
4/10/00 6:34,34,35,35,35,48,37,16,7.87,10.24,10.24,28.35,20.08,7.48,4.72
4/10/00 6:36,29,34,27,31,42,35,29,5.91,9.84,9.45,18.51,13.39,9.06,8.27
4/10/00 6:37,32,30,28,34,44,20,25,8.27,14.17,7.09,28.74,12.99,3.54,5.51
4/10/00 6:39,30,34,29,38,41,19,31,8.27,12.99,8.27,56.70,12.60,4.33,11.42
4/10/00 6:40,25,40,32,33,49,22,26,9.45,12.21,6.69,35.83,16.14,6.30,7.87
4/10/00 6:42,33,38,36,36,45,44,32,11.02,21.26,12.21,24.02,19.29,14.96,10.24
4/10/00 6:43,40,35,48,47,53,32,32,13.39,16.54,15.36,40.16,18.11,11.81,7.87
4/10/00 6:45,38,26,24,39,44,28,31,9.45,8.27,7.48,45.67,26.38,5.91,10.24
4/10/00 6:46,34,30,48,26,53,36,30,9.45,8.66,14.96,22.05,20.47,9.06,44.49
4/10/00 6:48,42,36,44,32,61,21,29,11.02,10.24,12.60,35.83,23.62,4.72,31.50
4/10/00 6:49,35,37,33,47,38,31,24,10.24,10.24,25.59,34.65,10.63,7.09,7.48
4/10/00 6:51,46,46,38,30,58,36,26,19.69,18.11,14.17,37.40,22.84,6.30,7.48
4/10/00 6:52,38,45,42,42,58,26,37,9.06,19.29,28.74,48.04,19.69,5.12,17.72
4/10/00 6:54,35,32,38,35,44,36,32,12.60,10.24,16.93,72.05,24.41,8.27,8.27
4/10/00 6:55,41,29,43,43,58,31,29,12.21,8.27,14.57,46.85,27.95,5.91,6.30
4/10/00 6:57,44,34,41,34,41,34,26,13.78,12.60,22.44,24.81,22.05,17.32,6.69
4/10/00 6:58,43,39,44,36,52,27,29,10.24,12.60,18.51,48.43,17.32,14.96,12.60
4/10/00 7:00,31,34,42,31,55,46,32,7.87,12.21,34.65,31.50,19.69,15.75,8.66
4/10/00 7:01,43,41,39,42,71,33,33,17.32,18.51,27.17,38.59,23.23,7.87,6.69
4/10/00 7:03,34,45,47,43,42,37,25,8.27,18.51,31.10,57.48,11.81,7.48,11.42
4/10/00 7:04,38,44,37,34,51,31,37,10.24,16.14,25.20,79.93,23.23,7.87,9.45
4/10/00 7:06,48,19,43,27,56,44,33,11.42,5.12,20.47,74.81,21.66,14.17,10.24
4/10/00 7:07,40,39,40,35,60,35,16,17.72,16.54,14.57,31.10,34.25,10.63,5.12
4/10/00 7:09,33,45,55,45,42,30,41,11.81,29.14,19.29,71.27,20.87,7.09,12.99
4/10/00 7:10,32,45,44,37,64,37,43,10.24,14.17,17.72,72.84,22.05,7.87,16.93
4/10/00 7:12,36,38,48,27,33,42,33,7.87,14.17,24.41,73.23,50.00,12.99,7.48
4/10/00 7:13,42,33,38,29,39,42,37,13.39,9.84,29.14,61.82,60.24,10.63,25.99
4/10/00 7:15,44,36,47,186,43,44,35,12.99,22.84,18.51,66.15,36.62,11.02,19.69
4/10/00 7:16,42,38,46,181,61,33,31,16.14,12.60,17.32,90.95,22.44,9.45,7.87
4/10/00 7:18,45,41,40,125,58,26,32,12.99,14.17,16.54,76.78,29.53,6.30,9.06
4/10/00 7:19,49,47,51,40,54,32,32,16.14,18.11,35.44,70.87,20.47,8.66,9.45
4/10/00 7:21,36,42,32,23,51,45,28,10.63,15.36,9.06,84.26,19.69,11.42,11.81
4/10/00 7:22,36,45,34,39,56,37,27,10.63,15.75,12.21,69.69,18.51,8.66,7.87
4/10/00 7:24,43,45,38,25,53,36,46,12.21,14.17,11.81,88.98,17.72,10.63,14.57
4/10/00 7:25,36,35,36,27,60,34,35,9.84,10.24,15.36,82.29,22.05,7.87,9.84
4/10/00 7:27,31,31,53,31,51,38,37,6.30,13.78,15.36,55.52,13.39,9.84,11.81
4/10/00 7:28,40,39,40,37,66,29,37,11.42,22.05,20.08,69.30,22.05,8.27,9.84
4/10/00 7:30,38,52,47,29,64,26,30,10.24,25.20,17.32,90.56,20.08,5.51,7.09
4/10/00 7:31,44,44,36,33,68,36,38,14.17,14.17,9.06,90.56,26.38,14.17,14.57
4/10/00 7:33,38,31,46,94,59,38,46,10.24,8.66,27.95,95.28,21.26,9.84,35.83
4/10/00 7:34,45,53,38,107,62,19,33,16.14,30.32,11.02,87.80,65.75,5.91,8.66
4/10/00 7:36,41,39,55,135,46,42,34,14.17,12.21,34.25,83.86,22.44,11.81,11.81
4/10/00 7:37,47,29,44,83,70,40,42,29.14,7.09,12.21,42.92,27.95,12.60,16.14
4/10/00 7:39,36,40,38,49,52,32,37,12.99,12.21,30.32,31.89,18.11,9.45,20.87
4/10/00 7:40,27,49,56,39,61,43,31,16.54,21.66,23.62,25.59,23.23,13.39,9.06
4/10/00 7:42,37,42,49,42,79,32,39,22.84,12.21,41.34,58.67,27.56,7.09,12.21
4/10/00 7:43,54,46,39,42,54,26,32,30.71,11.42,12.21,65.75,17.32,5.12,9.45
4/10/00 7:45,47,46,52,46,68,33,40,14.96,12.60,15.36,38.19,29.14,9.84,11.42
4/10/00 7:46,41,33,45,38,58,46,34,12.21,7.87,13.78,31.10,21.26,12.21,11.42
4/10/00 7:48,55,61,60,47,74,32,27,21.66,16.93,20.08,27.95,30.71,8.27,18.90
4/10/00 7:49,46,38,36,43,51,31,31,30.32,11.42,10.63,55.52,16.14,7.87,7.87
4/10/00 7:51,40,48,35,46,57,31,29,27.56,15.36,8.27,36.62,15.36,5.51,8.27
4/10/00 7:52,43,59,45,40,48,37,43,25.20,18.90,10.24,37.80,19.29,13.39,15.75
4/10/00 7:54,42,44,47,47,44,37,45,15.75,11.81,13.78,70.08,55.91,11.81,13.39
4/10/00 7:55,46,45,58,42,59,34,39,12.99,12.99,33.07,29.14,27.95,9.06,22.05
4/10/00 7:57,42,39,50,48,55,44,46,11.42,10.63,13.78,52.37,17.72,12.99,16.14
4/10/00 7:58,38,49,41,47,56,29,36,9.84,14.57,18.11,42.13,34.65,6.69,9.45
4/10/00 8:00,40,45,44,44,38,25,46,22.44,12.60,14.17,60.24,56.70,5.12,12.60
4/10/00 8:01,32,33,49,43,31,50,45,51.19,7.87,22.84,27.95,55.12,12.99,12.60
4/10/00 8:03,31,57,29,33,30,39,41,56.70,19.69,53.94,46.07,56.30,20.47,12.60
4/10/00 8:04,26,52,24,44,57,27,36,51.97,18.90,52.37,81.11,19.29,6.69,14.57
4/10/00 8:06,22,35,26,44,60,43,38,50.40,7.87,58.27,74.02,22.84,11.42,9.06
4/10/00 8:07,20,47,36,44,63,50,38,50.00,13.39,20.87,40.16,23.62,14.57,18.51
4/10/00 8:09,25,35,50,40,69,41,41,50.79,7.48,27.95,24.81,23.23,11.42,19.69
4/10/00 8:10,33,44,29,40,58,41,41,53.55,13.39,7.48,31.10,22.84,17.72,10.24
4/10/00 8:12,18,54,60,43,80,40,45,48.43,13.39,37.40,48.04,36.22,11.81,53.15
4/10/00 8:13,17,51,53,50,62,43,44,49.61,14.17,19.69,38.19,18.51,9.06,22.84
4/10/00 8:15,28,45,40,56,52,40,38,50.79,13.39,10.63,46.07,20.47,9.45,11.81
4/10/00 8:16,27,44,56,56,70,45,38,60.24,12.21,18.90,43.31,29.14,13.39,16.14
4/10/00 8:18,48,51,50,50,69,35,41,27.17,22.05,17.32,38.98,26.77,7.09,16.14
4/10/00 8:19,38,52,49,42,64,33,27,27.95,14.96,35.44,61.03,23.23,6.69,20.08
4/10/00 8:21,25,39,53,54,55,35,42,37.40,15.36,22.84,57.09,26.77,10.63,9.45
4/10/00 8:22,38,40,38,38,60,44,40,72.45,11.42,14.96,25.99,31.50,12.60,15.75
4/10/00 8:24,42,46,52,51,64,38,30,48.82,15.75,18.11,44.89,22.84,25.59,8.66
4/10/00 8:25,41,49,59,43,43,47,37,33.07,19.69,18.11,35.44,22.05,18.11,11.02
4/10/00 8:27,46,40,41,52,71,36,35,15.36,17.32,13.39,50.40,31.10,8.66,8.27
4/10/00 8:28,43,49,41,31,45,35,38,23.23,19.69,11.81,86.23,17.72,7.09,11.02
4/10/00 8:30,36,57,45,26,50,32,40,25.99,29.92,12.60,86.23,18.51,7.09,14.17
4/10/00 8:31,29,31,54,21,64,35,32,46.07,14.17,18.51,100.00,29.53,9.84,20.47
4/10/00 8:33,52,48,56,31,59,29,28,31.50,35.44,18.51,100.00,24.81,6.69,9.06
4/10/00 8:34,46,45,37,43,53,41,45,17.32,41.74,9.84,60.24,24.81,12.60,22.05
4/10/00 8:36,35,41,36,33,48,50,29,10.63,30.71,13.78,80.72,16.93,14.57,12.60
4/10/00 8:37,40,44,54,33,79,34,33,10.63,14.17,21.26,98.43,31.50,8.27,12.99
4/10/00 8:39,40,50,61,104,48,45,39,18.90,14.96,27.56,90.16,19.29,13.39,31.50
4/10/00 8:40,43,54,45,34,54,55,34,26.38,15.36,13.39,81.11,20.47,14.17,7.87
4/10/00 8:42,47,34,43,34,69,32,33,26.77,10.63,16.93,64.57,33.07,12.21,8.66
4/10/00 8:43,42,47,40,42,64,45,28,34.65,12.21,11.81,53.15,20.87,12.60,6.30
4/10/00 8:45,31,39,36,47,46,32,44,11.81,11.81,9.45,34.25,18.11,9.84,20.47
4/10/00 8:46,32,56,39,52,56,55,36,8.66,16.14,10.24,63.39,20.47,17.72,22.44
4/10/00 8:48,34,49,39,51,71,45,50,7.87,14.17,10.63,62.60,31.10,9.84,59.06
4/10/00 8:49,39,48,52,99,64,32,44,9.84,12.60,22.05,67.72,18.90,7.09,46.46
4/10/00 8:51,31,47,48,40,71,39,38,7.09,16.14,17.32,79.53,30.71,10.63,11.02
4/10/00 8:52,45,47,46,28,77,41,31,11.02,14.57,20.47,87.01,37.40,9.45,22.05
4/10/00 8:54,40,43,60,28,67,41,34,12.21,11.02,27.17,100.00,28.35,10.63,9.45
4/10/00 8:55,39,30,52,30,64,34,28,11.42,8.66,17.32,100.00,19.29,9.45,22.05
4/10/00 8:57,41,46,42,35,62,29,47,18.90,17.32,12.21,91.74,27.95,8.66,35.83
4/10/00 8:58,49,42,44,42,56,48,63,14.17,18.11,16.93,64.57,18.11,11.42,42.92
4/10/00 9:00,36,45,49,49,72,36,50,9.45,11.81,14.96,43.31,19.69,9.45,53.94
4/10/00 9:01,37,49,43,46,54,50,43,11.02,14.96,14.96,50.79,25.59,16.93,26.77
4/10/00 9:03,39,40,58,45,71,44,37,9.84,10.24,30.71,35.83,35.83,14.17,18.11
4/10/00 9:04,26,35,65,39,66,37,37,7.09,9.06,19.29,31.10,45.28,7.48,14.57
4/10/00 9:06,34,40,58,44,60,30,50,9.06,10.63,43.70,34.65,19.69,7.87,49.22
4/10/00 9:07,44,41,41,52,74,38,31,20.08,13.39,17.32,35.83,28.74,11.02,16.93
4/10/00 9:09,48,40,53,44,65,38,37,18.11,11.81,17.32,39.37,28.35,8.27,11.42
4/10/00 9:10,34,44,50,53,63,24,41,11.81,11.02,18.51,48.43,32.29,4.33,20.87
4/10/00 9:12,48,39,66,73,78,46,35,22.05,10.24,20.47,29.53,27.17,14.96,9.45
4/10/00 9:13,39,42,42,87,55,46,29,26.38,11.02,14.17,48.82,16.54,13.39,8.27
4/10/00 9:15,46,38,44,42,59,34,36,33.07,10.63,11.81,22.05,17.32,9.06,11.02
4/10/00 9:16,53,49,41,38,58,44,46,35.83,15.75,15.36,29.53,22.44,11.02,17.32
4/10/00 9:18,44,49,41,48,47,31,37,29.53,16.93,10.63,51.97,15.75,7.48,17.32
4/10/00 9:19,46,58,49,42,71,37,45,29.14,19.29,16.93,48.04,24.81,10.63,37.40
4/10/00 9:21,39,46,59,46,74,44,40,20.08,13.39,24.02,44.49,32.29,14.96,29.53
4/10/00 9:22,37,40,55,48,68,42,36,10.63,10.24,59.45,36.22,24.81,12.21,15.75
4/10/00 9:24,35,46,52,49,66,41,37,11.81,12.21,48.43,40.16,21.26,10.63,12.21
4/10/00 9:25,37,44,57,43,73,40,40,12.60,12.60,16.54,35.83,29.53,11.81,18.90
4/10/00 9:27,44,44,48,39,49,40,41,24.41,10.63,15.75,82.68,15.75,9.06,17.32
4/10/00 9:28,47,47,43,31,74,36,52,26.77,10.24,14.17,71.27,28.35,7.87,24.41
4/10/00 9:30,42,41,58,45,51,45,55,25.59,12.60,22.05,33.07,17.32,11.42,29.53
4/10/00 9:31,39,47,34,39,53,42,41,14.96,18.51,14.57,47.64,26.38,9.45,35.44
4/10/00 9:33,40,36,55,35,63,45,37,16.54,9.06,27.95,38.19,33.07,10.63,9.06
4/10/00 9:34,41,42,54,46,62,33,38,25.59,9.45,69.69,36.22,25.59,8.66,15.36
4/10/00 9:36,41,43,58,35,55,40,41,25.99,23.62,69.30,44.89,16.54,12.60,20.87
4/10/00 9:37,42,52,41,46,46,45,34,26.38,14.96,11.02,55.12,12.99,10.63,14.17
4/10/00 9:39,47,48,26,39,56,36,43,16.93,14.57,6.30,63.78,35.44,7.87,35.44
4/10/00 9:40,45,49,51,36,57,42,33,18.90,14.57,55.12,48.04,24.02,12.60,9.84
4/10/00 9:42,36,38,55,45,61,44,54,9.45,8.66,22.44,43.70,25.99,11.81,17.72
4/10/00 9:43,41,46,49,50,73,49,37,20.08,14.17,47.25,33.47,27.56,12.60,14.96
4/10/00 9:45,39,54,40,49,52,37,38,11.42,20.87,53.15,51.58,14.17,9.06,17.32
4/10/00 9:46,38,49,44,40,62,21,35,19.69,14.17,14.57,86.23,23.62,3.54,11.81
4/10/00 9:48,46,57,50,39,62,45,38,12.21,16.93,15.36,77.96,18.90,14.57,12.60
4/10/00 9:49,42,62,44,51,69,42,53,13.39,18.51,14.17,61.42,51.97,12.60,18.90
4/10/00 9:51,47,41,55,53,75,37,31,15.36,17.32,29.14,53.94,26.77,9.45,9.06
4/10/00 9:52,33,47,62,46,70,59,33,9.84,17.72,18.51,35.83,21.66,17.72,10.24
4/10/00 9:54,39,37,52,39,56,42,41,9.45,13.39,17.72,42.13,20.08,16.14,20.08
4/10/00 9:55,46,44,47,45,57,41,30,14.96,12.60,23.23,35.83,25.99,11.81,11.42
4/10/00 9:57,41,45,45,38,50,34,36,28.35,16.14,27.95,38.59,16.14,9.06,13.78
4/10/00 9:58,49,53,37,31,64,32,40,27.95,13.39,12.60,94.10,25.20,7.48,40.55
4/10/00 10:00,36,35,56,34,76,36,40,11.42,13.78,20.87,37.40,29.92,8.27,37.01
4/10/00 10:01,36,44,47,36,50,37,34,9.45,20.47,29.92,25.59,16.54,10.63,14.96
4/10/00 10:03,35,57,30,51,66,24,32,9.45,32.29,8.66,55.12,33.07,5.51,8.66
4/10/00 10:04,48,50,45,38,66,37,41,24.81,39.77,14.96,78.35,36.22,13.39,11.42
4/10/00 10:06,33,45,59,41,58,30,36,7.48,33.07,51.19,98.43,19.69,9.45,17.72
4/10/00 10:07,42,45,40,34,59,43,35,26.38,32.29,11.42,100.00,20.87,11.81,9.45
4/10/00 10:09,51,37,39,28,47,34,32,16.93,14.57,12.21,100.00,23.23,10.63,17.72
4/10/00 10:10,47,52,49,25,64,48,41,18.51,13.39,14.57,100.00,50.00,14.96,24.02
4/10/00 10:12,35,47,52,28,54,34,42,9.45,18.11,36.62,100.00,20.87,10.63,24.02
4/10/00 10:13,49,44,35,36,65,38,26,16.14,12.99,21.26,100.00,24.81,10.63,7.09
4/10/00 10:15,43,53,44,35,60,37,39,11.81,16.14,54.73,100.00,22.44,14.17,11.02
4/10/00 10:16,39,44,47,35,66,45,30,10.24,11.42,36.62,72.05,29.53,12.60,7.48
4/10/00 10:18,44,43,41,42,64,40,32,14.57,11.42,13.39,50.79,24.41,13.39,18.11
4/10/00 10:19,37,44,48,42,55,54,33,15.36,11.81,15.75,30.32,36.22,18.51,9.84
4/10/00 10:21,49,51,56,45,37,52,27,14.96,15.75,26.77,37.01,65.75,22.44,7.09
4/10/00 10:22,41,50,49,50,31,41,32,10.63,18.90,19.29,46.85,59.06,17.72,12.60
4/10/00 10:24,47,45,50,42,29,35,51,12.99,11.42,37.40,42.52,58.67,12.99,39.77
4/10/00 10:25,53,50,43,40,52,48,45,15.75,14.57,44.89,32.68,20.08,19.29,26.77
4/10/00 10:27,32,43,39,37,66,34,40,8.66,12.60,16.54,34.25,22.44,17.72,12.60
4/10/00 10:28,40,59,46,51,62,34,31,11.81,19.29,45.67,53.55,22.84,9.45,12.99
4/10/00 10:30,38,53,50,39,48,31,41,11.81,15.36,32.29,72.05,37.01,7.87,12.99
4/10/00 10:31,36,49,43,35,62,44,34,35.04,12.60,16.54,42.92,27.56,17.72,26.38
4/10/00 10:33,52,50,41,44,59,45,29,33.07,14.57,25.59,48.82,26.77,14.57,9.84
4/10/00 10:34,40,49,49,58,55,48,43,22.44,12.99,51.58,50.00,49.22,13.78,11.02
4/10/00 10:36,34,45,49,34,54,35,36,11.02,11.02,71.27,53.55,28.35,8.66,16.14
4/10/00 10:37,37,50,49,40,51,36,27,10.63,13.78,50.79,53.15,20.47,7.48,15.75
4/10/00 10:39,46,34,28,42,63,30,34,12.99,7.09,11.02,48.04,24.02,10.24,20.87
4/10/00 10:40,43,45,48,41,59,41,35,12.99,13.39,27.17,48.43,23.62,13.78,56.30
4/10/00 10:42,44,46,43,39,64,39,47,20.47,12.21,37.40,31.50,29.53,10.63,40.95
4/10/00 10:43,38,57,58,45,54,49,43,21.66,14.57,30.71,32.29,42.13,12.60,32.29
4/10/00 10:45,48,31,50,35,72,24,36,32.68,7.48,32.29,44.89,30.71,5.51,51.58
4/10/00 10:46,33,42,37,50,71,37,30,42.52,11.81,25.59,43.70,26.38,11.81,60.63
4/10/00 10:48,45,50,58,46,71,46,36,24.02,23.62,24.81,34.25,40.55,11.02,66.15
4/10/00 10:49,40,47,59,44,67,33,36,19.29,15.36,53.94,45.67,23.62,9.84,57.09
4/10/00 10:51,44,36,33,42,75,35,30,16.14,10.63,9.84,39.37,35.83,11.02,54.73
4/10/00 10:52,45,49,57,37,43,40,34,15.75,18.11,26.77,28.74,19.69,17.72,75.60
4/10/00 10:54,44,46,42,52,82,31,31,11.81,14.96,40.16,51.19,28.74,8.66,49.61
4/10/00 10:55,49,47,62,46,54,33,31,14.57,12.99,23.23,30.32,23.23,10.24,14.96
4/10/00 10:57,46,38,44,41,54,39,34,12.60,9.84,14.96,37.01,17.72,12.60,16.54
4/10/00 10:58,45,45,42,42,58,38,34,10.63,13.39,16.54,29.92,17.32,13.39,24.81
4/10/00 11:00,45,48,51,37,61,34,46,15.36,18.51,15.75,29.53,20.08,8.66,18.51
4/10/00 11:01,38,52,42,54,59,32,31,11.42,20.08,16.54,64.97,33.07,6.69,9.45
4/10/00 11:03,40,46,53,41,52,29,35,35.44,13.39,16.14,84.65,35.44,6.69,12.99
4/10/00 11:04,39,39,51,33,57,34,35,44.10,9.84,18.11,67.72,29.92,10.63,10.63
4/10/00 11:06,46,45,61,37,39,39,36,19.29,11.02,30.71,53.55,52.76,16.93,18.51
4/10/00 11:07,52,40,39,45,40,42,38,16.93,9.84,25.99,34.25,62.60,12.21,16.54
4/10/00 11:09,43,53,52,46,28,50,38,14.17,16.93,25.20,32.29,56.30,20.87,27.56
4/10/00 11:10,45,46,53,48,45,32,41,16.93,17.32,44.89,65.36,38.98,8.66,31.89
4/10/00 11:12,26,50,38,41,47,33,43,15.75,21.66,43.31,55.91,18.11,6.69,14.96
4/10/00 11:13,43,36,39,47,51,35,29,10.63,9.84,18.90,55.12,16.54,21.26,11.02
4/10/00 11:15,46,49,39,43,46,36,35,13.39,30.32,22.05,41.74,12.21,33.86,21.66
4/10/00 11:16,37,38,28,40,65,45,31,15.75,11.81,8.27,49.61,22.84,19.69,8.27
4/10/00 11:18,43,46,46,37,47,32,48,13.78,23.23,23.23,70.08,31.10,9.45,19.29
4/10/00 11:19,34,55,45,40,68,47,32,11.02,17.72,40.55,67.33,40.16,15.75,27.17
4/10/00 11:21,44,51,66,44,53,46,36,14.17,15.36,66.15,56.70,45.28,13.39,42.92
4/10/00 11:22,32,53,47,41,47,41,37,9.45,20.08,40.55,44.89,41.34,14.17,17.72
4/10/00 11:24,49,48,44,45,55,37,36,13.39,55.91,38.98,48.82,36.62,14.17,11.42
4/10/00 11:25,46,42,57,41,56,39,35,18.51,35.83,42.52,39.77,20.87,9.84,16.54
4/10/00 11:27,48,45,45,39,62,53,33,16.93,22.44,39.77,29.92,49.22,16.54,11.42
4/10/00 11:28,42,48,62,57,44,33,36,63.78,25.59,25.59,59.06,56.70,5.91,20.87
4/10/00 11:30,34,38,38,58,42,38,25,70.08,11.81,32.68,55.91,40.16,9.84,45.28
4/10/00 11:31,49,36,55,40,56,48,31,51.19,9.45,33.86,33.86,18.90,21.26,9.06
4/10/00 11:33,48,41,42,54,65,31,32,56.30,13.78,31.10,35.44,20.47,9.84,29.92
4/10/00 11:34,44,42,39,49,66,45,35,38.59,13.78,12.60,37.40,22.84,14.17,23.62
4/10/00 11:36,50,39,47,43,57,39,44,42.92,14.96,14.57,45.67,22.84,13.78,16.93
4/10/00 11:37,43,47,36,36,61,32,36,56.70,18.90,11.81,43.70,27.56,9.45,10.24
4/10/00 11:39,40,52,28,50,58,28,33,60.24,24.81,11.02,44.89,59.06,9.06,12.60
4/10/00 11:40,44,51,58,54,54,43,39,38.19,26.77,19.29,44.10,48.82,25.20,23.23
4/10/00 11:42,38,43,56,46,49,55,30,27.56,25.99,24.81,36.62,33.86,14.17,9.06
4/10/00 11:43,41,46,53,39,69,49,32,22.44,32.29,22.44,41.34,22.05,15.36,17.32
4/10/00 11:45,40,42,46,54,75,36,35,25.99,18.11,14.57,47.64,30.32,7.48,13.39
4/10/00 11:46,40,44,50,38,59,25,36,20.87,14.57,27.56,71.27,29.14,5.91,28.35
4/10/00 11:48,37,44,44,38,40,29,39,25.20,12.60,18.51,53.55,18.11,7.09,20.47
4/10/00 11:49,41,35,33,40,54,41,41,24.41,12.21,7.09,31.89,29.14,10.24,18.51
4/10/00 11:51,37,39,36,52,56,54,40,22.44,11.81,34.65,44.89,44.10,16.93,10.63
4/10/00 11:52,40,43,55,40,45,22,36,13.39,12.60,50.00,56.30,31.50,3.94,15.75
4/10/00 11:54,35,43,52,49,74,40,41,10.24,12.60,26.77,42.13,39.37,14.17,21.66
4/10/00 11:55,43,54,51,42,29,37,41,13.39,28.74,20.47,47.25,37.01,10.63,15.75
4/10/00 11:57,38,44,59,43,85,37,35,12.60,13.39,24.81,55.91,39.77,9.45,14.17
4/10/00 11:58,53,36,49,50,63,18,37,34.25,9.84,35.44,36.62,34.65,4.72,17.72
4/10/00 12:00,43,51,54,46,57,49,39,50.79,14.17,57.88,50.00,24.81,14.57,75.60
4/10/00 12:01,46,59,43,48,62,28,41,38.19,22.84,30.71,56.30,22.05,6.69,20.08
4/10/00 12:03,38,56,47,39,63,31,41,66.54,24.41,18.90,58.67,26.38,7.48,33.47
4/10/00 12:04,44,43,38,47,63,64,39,47.64,43.70,31.89,42.92,22.84,23.62,16.93
4/10/00 12:06,50,42,46,47,66,47,42,37.80,16.54,19.29,42.52,38.19,12.21,30.32
4/10/00 12:07,49,46,54,56,61,56,33,27.95,13.78,25.99,45.67,48.04,16.14,8.66
4/10/00 12:09,45,29,64,42,67,39,38,53.55,7.48,36.62,38.98,21.66,13.78,21.26
4/10/00 12:10,49,31,41,41,70,39,37,41.34,11.81,15.36,35.44,33.86,11.02,15.75
4/10/00 12:12,40,44,49,35,43,28,32,22.05,35.83,22.84,47.64,21.26,4.72,37.80
4/10/00 12:13,42,46,49,55,73,23,37,16.14,50.79,21.26,51.97,29.53,4.33,21.66
4/10/00 12:15,36,48,46,46,61,45,43,44.49,79.14,28.35,49.61,25.59,17.32,37.01
4/10/00 12:16,45,47,39,34,49,24,40,52.37,29.14,20.87,72.84,24.41,6.69,42.13
4/10/00 12:18,49,44,37,34,52,55,32,44.10,50.79,22.44,93.31,31.50,20.47,22.44
4/10/00 12:19,48,49,46,50,72,24,43,52.37,53.94,18.51,84.65,29.14,8.66,37.40
4/10/00 12:21,48,52,45,40,69,47,47,31.10,15.36,17.72,76.38,24.41,12.21,46.07
4/10/00 12:22,47,64,49,35,66,36,28,16.54,38.19,14.96,99.22,56.70,10.24,38.19
4/10/00 12:24,38,55,60,36,65,34,33,20.87,22.05,25.59,100.00,55.12,9.45,9.45
4/10/00 12:25,35,48,52,38,35,33,40,51.97,15.36,25.59,100.00,55.52,9.06,21.26
4/10/00 12:27,48,52,45,31,31,40,29,48.04,16.14,41.74,100.00,60.63,12.99,10.24
4/10/00 12:28,42,58,46,29,29,42,43,40.95,33.86,82.68,100.00,56.30,12.21,31.50
4/10/00 12:30,44,54,38,26,42,47,45,29.14,20.47,18.90,100.00,43.70,18.90,46.85
4/10/00 12:31,36,54,48,29,61,32,34,34.65,29.14,57.09,100.00,25.99,20.08,12.21
4/10/00 12:33,40,43,54,28,60,27,19,31.10,13.78,34.65,100.00,20.47,25.59,6.30
4/10/00 12:34,39,41,42,36,53,41,36,28.74,12.60,15.75,100.00,17.32,25.59,11.02
4/10/00 12:36,45,30,43,36,70,43,30,48.82,7.09,33.07,92.92,33.07,23.62,10.63
4/10/00 12:37,49,40,49,34,46,41,45,52.37,11.02,16.93,51.19,22.84,17.72,14.96
4/10/00 12:39,44,54,36,43,56,44,27,42.13,20.08,11.02,41.74,18.11,12.60,8.66
4/10/00 12:40,47,48,46,46,56,36,31,34.65,15.36,36.62,53.15,22.05,10.63,17.32
4/10/00 12:42,44,58,43,46,54,41,35,14.96,18.11,16.54,51.97,17.32,11.81,30.32
4/10/00 12:43,40,59,47,35,63,49,26,12.60,16.54,14.57,71.66,17.32,14.17,8.27
4/10/00 12:45,42,51,36,36,63,34,35,12.60,14.57,12.60,99.22,25.20,9.84,25.59
4/10/00 12:46,47,50,50,28,58,46,35,19.29,14.17,28.74,100.00,17.32,12.21,25.99
4/10/00 12:48,44,48,38,39,49,41,33,13.78,19.69,11.02,93.71,18.90,11.02,12.21
