TIMESTAMP,L101_volume,L102_volume,L103_volume,L104_volume,L106_volume,L107_volume,L108_volume,L101_occupancy,L102_occupancy,L103_occupancy,L104_occupancy,L106_occupancy,L107_occupancy,L108_occupancy
5/9/2000 22:45,44,47,29,44,48,33,29,16.14,12.99,11.02,34.65,14.17,8.66,13.39
5/9/2000 22:46,35,49,33,45,58,43,38,22.05,12.99,9.06,37.01,23.23,12.6,27.56
5/9/2000 22:48,35,37,37,47,54,36,34,17.32,8.66,37.4,33.47,17.32,7.09,14.17
5/9/2000 22:49,33,38,42,40,66,30,20,13.39,10.63,43.7,30.71,21.66,7.48,4.72
5/9/2000 22:51,34,50,51,44,70,29,33,9.06,23.62,25.59,42.92,17.72,5.51,14.17
5/9/2000 22:52,29,49,37,45,48,33,37,7.09,15.75,14.17,61.42,11.81,7.48,16.54
5/9/2000 22:54,50,55,36,36,57,42,37,15.36,15.36,16.54,60.24,22.05,11.02,38.19
5/9/2000 22:55,44,46,42,36,57,48,42,14.57,14.17,20.08,67.33,27.95,14.57,21.66
5/9/2000 22:57,37,55,41,38,67,37,35,10.24,21.66,29.53,49.22,29.92,10.24,16.54
5/9/2000 22:58,41,48,44,41,67,42,36,11.81,25.2,63.78,53.94,22.44,11.02,30.71
5/9/2000 23:00,45,40,41,42,73,42,26,12.21,10.24,76.78,51.58,21.26,9.84,5.91
5/9/2000 23:01,43,35,44,35,64,37,27,11.81,7.87,55.91,24.41,22.44,8.66,6.69
5/9/2000 23:03,42,41,36,38,39,34,31,11.02,12.6,24.02,26.77,22.84,7.87,8.66
5/9/2000 23:04,56,39,45,40,46,27,32,24.41,13.39,12.99,30.71,25.99,4.72,9.84
5/9/2000 23:06,41,44,42,43,52,38,37,15.36,11.42,14.57,33.07,14.17,7.87,22.84
5/9/2000 23:07,40,40,47,45,60,33,25,9.45,10.63,35.04,40.16,24.02,6.69,7.09
5/9/2000 23:09,40,34,50,40,68,38,42,10.24,9.06,34.65,28.35,20.87,7.48,16.14
5/9/2000 23:10,39,37,34,40,42,35,28,12.21,9.45,25.2,31.5,18.51,7.48,7.87
5/9/2000 23:12,50,40,38,42,57,34,43,11.81,33.47,36.22,31.1,31.89,8.27,23.62
5/9/2000 23:13,37,30,42,35,51,43,46,11.02,7.09,27.17,27.56,26.38,9.06,39.77
5/9/2000 23:15,44,37,42,34,66,32,30,11.42,9.45,33.86,21.66,30.71,6.69,25.59
5/9/2000 23:16,35,27,54,40,58,36,35,9.84,6.3,61.82,25.99,24.02,7.87,30.32
5/9/2000 23:18,42,26,47,34,55,28,28,10.63,7.09,30.71,24.41,16.14,5.51,9.84
5/9/2000 23:19,30,30,42,26,59,32,28,7.48,6.69,53.94,18.9,19.29,7.87,33.47
5/9/2000 23:21,40,30,32,33,62,22,26,10.63,8.27,68.9,28.35,19.69,4.33,16.14
5/9/2000 23:22,49,42,22,36,47,29,34,16.93,12.6,61.82,25.2,16.14,4.72,16.14
5/9/2000 23:24,39,32,21,38,76,38,27,10.63,9.45,67.72,22.05,22.84,9.45,24.41
5/9/2000 23:25,45,33,24,26,48,28,27,10.63,48.82,56.3,18.51,16.14,5.91,20.08
5/9/2000 23:27,39,40,19,38,53,23,29,9.84,20.87,55.91,22.44,17.32,4.33,20.08
5/9/2000 23:28,36,37,20,42,39,33,26,7.87,10.63,50.79,41.74,9.84,6.3,9.06
5/9/2000 23:30,32,33,23,36,58,30,28,15.36,9.06,51.97,33.86,21.66,6.69,10.63
5/9/2000 23:31,36,28,17,28,37,34,28,18.51,5.91,64.97,19.69,11.81,7.87,8.66
5/9/2000 23:33,32,34,20,37,50,32,33,12.21,10.63,51.19,26.77,15.36,7.09,15.75
5/9/2000 23:34,31,30,33,34,51,27,15,7.48,8.27,11.02,29.53,14.96,5.12,3.15
5/9/2000 23:36,25,36,33,37,47,37,22,7.48,10.63,14.57,31.1,16.14,7.48,7.09
5/9/2000 23:37,33,50,30,33,40,35,20,8.66,17.32,7.87,39.37,9.84,7.09,6.69
5/9/2000 23:39,31,35,34,31,52,36,24,7.09,8.27,11.42,42.92,16.93,7.48,6.3
5/9/2000 23:40,39,35,28,38,61,26,20,15.36,7.87,11.02,26.77,27.17,5.12,6.3
5/9/2000 23:42,26,30,49,32,41,35,30,7.09,7.48,24.41,22.44,11.42,8.66,11.42
5/9/2000 23:43,33,35,33,31,55,25,25,9.06,10.24,12.99,18.9,15.36,5.51,6.69
5/9/2000 23:45,37,38,46,34,49,32,28,10.24,10.63,16.54,26.38,15.36,7.09,12.6
5/9/2000 23:46,42,38,43,38,51,31,28,9.45,11.81,27.56,37.8,15.36,5.51,8.27
5/9/2000 23:48,41,31,44,33,54,30,24,12.21,11.81,26.77,32.68,19.29,6.69,6.3
5/9/2000 23:49,43,33,44,39,55,26,31,12.21,7.48,41.34,29.14,20.87,6.3,8.66
5/9/2000 23:51,41,36,42,31,51,37,25,11.02,9.45,14.96,18.9,14.57,8.27,7.48
5/9/2000 23:52,50,38,39,44,45,20,27,12.21,11.02,9.45,37.01,20.08,4.33,9.45
5/9/2000 23:54,38,41,34,30,47,23,43,11.02,10.63,11.02,40.16,12.6,4.33,15.36
5/9/2000 23:55,27,25,37,33,57,40,23,7.87,6.69,12.99,22.44,14.96,9.06,9.45
5/9/2000 23:57,32,31,43,30,54,30,30,7.87,9.06,18.11,19.69,15.36,7.48,8.66
5/9/2000 23:58,34,37,40,31,49,31,26,8.66,8.66,18.9,20.87,16.54,6.3,7.48
5/10/2000 0:00,44,41,37,38,55,22,20,12.99,15.36,36.22,30.32,15.36,3.94,5.51
5/10/2000 0:01,34,31,31,36,41,24,33,8.66,9.45,8.66,28.35,16.54,4.33,9.84
5/10/2000 0:03,36,32,27,32,43,39,27,14.17,8.27,6.69,19.69,11.42,9.45,11.42
5/10/2000 0:04,36,37,38,35,48,26,29,10.63,10.24,11.02,31.5,21.26,5.51,8.66
5/10/2000 0:06,20,32,33,36,45,30,28,4.33,7.87,9.06,23.23,16.14,6.69,39.77
5/10/2000 0:07,38,32,35,44,54,28,22,9.06,10.24,11.42,31.89,16.54,7.09,51.19
5/10/2000 0:09,32,28,39,27,37,38,31,9.06,7.87,11.81,22.44,9.06,8.27,49.61
5/10/2000 0:10,23,52,38,41,59,19,22,5.12,27.17,37.4,33.07,20.47,3.94,6.3
5/10/2000 0:12,30,39,37,47,42,32,23,6.3,15.75,12.99,42.13,12.99,5.91,10.63
5/10/2000 0:13,28,33,30,41,36,39,16,6.3,9.84,11.42,26.77,22.05,9.45,3.54
5/10/2000 0:15,40,44,28,37,38,33,30,10.63,12.21,9.06,29.14,20.87,9.45,7.87
5/10/2000 0:16,28,14,27,29,50,33,18,6.3,3.15,5.51,20.08,18.51,6.3,5.51
5/10/2000 0:18,24,30,31,27,43,28,29,6.3,8.66,7.09,21.26,23.23,6.3,8.27
5/10/2000 0:19,27,29,42,30,45,19,30,5.51,9.84,11.42,25.59,19.69,3.54,7.48
5/10/2000 0:21,31,28,38,36,50,19,26,6.69,7.87,11.42,32.68,22.44,2.36,7.48
5/10/2000 0:22,35,29,40,41,32,25,23,9.45,9.84,11.02,32.29,12.99,4.33,5.91
5/10/2000 0:24,26,34,28,33,48,25,18,6.3,11.02,35.04,30.71,13.39,5.12,4.33
5/10/2000 0:25,30,26,29,34,39,29,27,7.48,7.48,7.09,28.35,11.02,5.51,8.27
5/10/2000 0:27,29,24,28,27,45,27,28,6.69,7.09,7.87,20.87,10.63,5.12,6.3
5/10/2000 0:28,26,18,33,28,49,28,24,6.3,5.51,12.99,16.54,13.78,6.3,7.48
5/10/2000 0:30,31,27,25,25,40,21,32,6.69,8.27,5.91,18.11,13.39,3.54,8.27
5/10/2000 0:31,29,35,42,23,53,20,37,6.3,12.6,12.21,16.93,16.54,3.94,11.42
5/10/2000 0:33,26,29,47,35,62,23,26,4.72,9.06,25.59,30.32,18.9,4.33,9.45
5/10/2000 0:34,30,27,40,25,52,32,27,6.69,7.09,24.81,18.51,14.57,7.48,7.09
5/10/2000 0:36,41,31,37,28,46,26,22,22.05,9.45,15.36,18.11,14.57,5.91,5.91
5/10/2000 0:37,36,28,28,29,43,25,25,10.24,7.48,18.9,24.81,12.6,5.12,6.3
5/10/2000 0:39,31,36,13,29,46,23,24,9.45,11.81,47.25,24.81,9.84,4.72,5.12
5/10/2000 0:40,34,24,17,31,46,39,17,13.39,6.3,49.61,23.23,16.93,8.27,3.54
5/10/2000 0:42,34,20,20,23,31,35,35,13.78,5.91,41.34,16.54,6.69,7.48,7.87
5/10/2000 0:43,27,40,29,29,53,20,40,6.3,16.14,6.3,21.26,16.14,3.94,9.84
5/10/2000 0:45,27,29,35,34,42,25,22,5.91,7.09,9.84,27.95,10.63,4.72,4.72
5/10/2000 0:46,32,30,39,25,51,35,18,7.48,7.87,10.24,16.14,19.29,6.69,3.94
5/10/2000 0:48,35,29,33,26,35,20,24,7.87,10.63,7.87,20.47,8.27,3.54,5.12
5/10/2000 0:49,39,32,30,21,46,20,21,9.84,15.75,4.72,20.47,9.45,3.94,4.72
5/10/2000 0:51,24,34,26,35,46,28,18,5.12,13.78,6.3,29.14,15.36,5.91,4.72
5/10/2000 0:52,13,23,31,28,41,37,15,2.76,6.3,8.66,18.9,14.96,7.48,3.15
5/10/2000 0:54,32,28,30,22,30,34,28,8.27,7.09,6.3,15.75,7.87,7.09,6.3
5/10/2000 0:55,27,17,27,36,36,13,21,7.09,4.72,22.84,22.44,8.66,1.97,3.54
5/10/2000 0:57,32,26,24,28,41,26,20,7.09,7.48,5.12,18.9,10.63,5.12,4.72
5/10/2000 0:58,17,28,23,33,27,18,26,3.54,7.48,4.72,22.44,6.69,3.54,6.3
5/10/2000 1:00,22,26,24,33,41,29,9,5.12,9.06,7.09,23.62,10.63,5.12,1.97
5/10/2000 1:01,26,36,35,28,37,19,24,5.91,12.6,7.09,23.23,10.24,3.54,5.51
5/10/2000 1:03,34,24,27,31,39,24,17,7.87,6.3,6.3,25.99,14.96,3.94,3.54
5/10/2000 1:04,29,23,28,32,44,28,26,7.09,6.3,12.99,21.26,20.08,5.91,5.51
5/10/2000 1:06,31,28,38,21,38,25,25,6.69,9.84,53.15,15.36,19.69,4.72,5.51
5/10/2000 1:07,29,21,21,26,29,21,17,6.69,5.51,49.22,18.51,20.47,2.76,4.72
5/10/2000 1:09,21,33,18,35,19,27,29,4.33,8.66,48.04,20.87,9.45,5.12,7.09
5/10/2000 1:10,20,36,33,35,60,45,30,3.54,8.27,51.97,21.66,18.51,9.06,8.27
5/10/2000 1:12,31,18,40,26,44,16,23,5.12,3.94,54.33,14.17,11.81,3.15,5.12
5/10/2000 1:13,30,38,31,41,46,33,18,5.51,8.27,77.96,23.62,12.99,6.3,3.15
5/10/2000 1:15,34,20,27,34,28,20,11,6.3,4.33,50,19.69,22.44,3.15,2.36
5/10/2000 1:16,20,33,31,37,47,37,25,3.54,7.48,52.76,22.84,32.68,7.09,4.72
5/10/2000 1:18,29,21,32,23,20,21,20,6.3,5.51,52.76,12.99,49.61,3.94,5.12
5/10/2000 1:19,25,32,33,33,15,25,21,3.94,7.48,33.07,19.69,48.82,4.72,4.72
5/10/2000 1:21,27,16,22,34,16,17,19,5.51,3.54,4.72,20.47,48.04,3.94,4.33
5/10/2000 1:22,23,20,34,25,38,33,18,4.33,3.54,7.48,13.39,17.72,6.69,4.33
5/10/2000 1:24,22,16,19,18,35,15,17,3.94,3.15,4.72,9.84,7.87,2.76,3.54
5/10/2000 1:25,22,24,23,26,34,24,19,4.33,4.33,4.72,12.21,9.45,4.33,4.33
5/10/2000 1:27,26,12,22,15,41,15,24,5.12,2.36,4.33,9.06,11.81,2.36,5.51
5/10/2000 1:28,25,29,27,28,51,23,22,3.94,7.09,5.91,17.32,21.66,3.94,5.12
5/10/2000 1:30,31,22,27,30,31,11,13,6.3,4.72,6.3,16.54,7.48,1.57,2.76
5/10/2000 1:31,39,30,20,31,25,25,17,8.27,6.3,5.12,18.11,7.87,5.12,3.54
5/10/2000 1:33,19,21,23,23,38,10,12,3.15,4.33,7.09,12.99,13.78,1.57,3.15
5/10/2000 1:34,24,35,27,27,33,36,22,4.72,8.66,6.3,14.96,18.11,6.69,5.12
5/10/2000 1:36,26,13,21,30,38,12,13,5.51,2.36,5.51,20.47,24.02,1.97,2.36
5/10/2000 1:37,26,33,19,33,28,27,15,5.12,7.48,4.72,20.87,6.69,5.12,3.15
5/10/2000 1:39,15,17,10,22,28,11,18,2.76,3.94,2.76,12.21,12.21,1.97,3.54
5/10/2000 1:40,21,16,34,21,35,27,18,4.33,3.54,9.45,10.63,11.02,4.72,3.54
5/10/2000 1:42,20,20,15,13,27,12,16,3.54,3.94,3.15,6.69,7.87,2.36,2.76
5/10/2000 1:43,26,32,22,34,29,20,9,4.33,6.69,5.12,16.93,7.87,3.54,1.97
5/10/2000 1:45,12,26,12,26,37,19,21,1.97,5.51,40.95,14.96,25.99,3.54,4.72
5/10/2000 1:46,23,21,29,30,31,23,14,4.33,4.33,28.74,13.78,19.69,4.33,3.15
5/10/2000 1:48,17,23,14,22,29,19,13,3.54,5.12,3.15,16.54,7.48,3.94,2.76
5/10/2000 1:49,23,27,25,38,36,24,18,3.94,5.12,5.91,22.44,13.39,4.72,3.54
5/10/2000 1:51,17,24,18,32,36,21,13,2.36,4.72,3.94,15.36,8.66,3.94,2.76
5/10/2000 1:52,24,22,23,31,19,28,12,4.72,4.72,5.12,17.32,28.74,5.12,2.76
5/10/2000 1:54,18,9,15,15,23,11,10,3.15,1.57,3.54,7.87,51.97,1.97,2.36
5/10/2000 1:55,25,22,26,33,12,15,11,5.12,5.12,6.3,23.62,48.04,2.36,2.76
5/10/2000 1:57,17,28,12,20,21,27,15,3.15,5.51,2.76,13.39,41.34,4.72,3.15
5/10/2000 1:58,18,20,21,27,20,15,6,3.15,3.94,3.94,13.78,5.91,3.15,1.57
5/10/2000 2:00,15,20,12,19,26,12,19,2.76,4.33,2.36,12.21,7.87,2.76,3.94
5/10/2000 2:01,18,21,22,21,26,20,16,2.76,5.91,5.12,11.42,8.27,3.15,3.15
5/10/2000 2:03,14,22,13,16,31,20,17,3.15,4.33,2.76,9.45,12.6,3.54,3.54
5/10/2000 2:04,16,20,31,27,24,13,8,2.76,4.72,6.3,12.99,6.69,1.97,1.18
5/10/2000 2:06,14,22,14,15,26,21,12,3.15,4.72,3.54,8.27,7.09,3.54,3.15
5/10/2000 2:07,21,17,17,28,16,14,11,3.94,3.94,3.54,16.54,3.94,2.36,2.36
5/10/2000 2:09,8,23,11,16,22,18,8,1.18,4.72,2.36,9.84,28.35,3.54,1.97
5/10/2000 2:10,16,10,16,12,8,10,9,2.36,2.36,3.54,6.69,37.8,1.57,1.57
5/10/2000 2:12,14,17,15,12,29,9,16,2.36,3.15,3.15,7.87,35.04,1.57,3.54
5/10/2000 2:13,18,18,29,21,17,13,11,2.76,3.15,7.87,11.42,43.7,2.36,2.36
5/10/2000 2:15,17,27,9,27,18,17,10,3.94,6.3,2.36,20.08,43.7,2.76,1.97
5/10/2000 2:16,23,17,24,27,12,23,11,3.94,3.94,5.51,19.29,46.85,3.94,1.97
5/10/2000 2:18,11,23,14,27,19,16,11,1.97,4.33,3.54,17.72,49.61,2.76,2.36
5/10/2000 2:19,19,18,26,23,28,18,13,3.15,3.54,5.91,11.81,37.4,3.54,2.36
5/10/2000 2:21,15,12,13,15,40,13,12,2.36,2.36,3.15,10.63,22.84,1.97,2.36
5/10/2000 2:22,22,17,20,26,25,9,13,3.94,3.54,5.12,13.78,18.51,1.18,2.76
5/10/2000 2:24,12,17,17,14,37,19,7,1.97,3.94,3.54,7.48,27.56,3.54,1.57
5/10/2000 2:25,21,11,14,15,21,12,6,3.15,1.57,3.15,6.69,13.78,1.97,1.18
5/10/2000 2:27,11,22,7,25,20,16,11,3.15,4.33,1.57,14.96,5.12,2.36,1.97
5/10/2000 2:28,18,16,13,22,15,16,11,3.54,4.33,2.36,16.14,3.54,3.15,1.97
5/10/2000 2:30,13,16,16,14,33,17,11,1.97,2.76,3.15,6.69,8.66,3.54,1.57
5/10/2000 2:31,16,15,11,18,27,10,7,2.36,2.36,1.97,8.66,22.84,1.97,1.18
5/10/2000 2:33,8,17,15,16,27,19,9,1.57,2.76,3.15,9.06,15.36,3.54,1.97
5/10/2000 2:34,15,8,14,16,22,6,12,2.76,1.97,2.76,9.84,5.12,0.79,2.76
5/10/2000 2:36,12,24,17,16,29,10,7,1.97,4.33,3.94,7.09,7.09,1.57,1.57
5/10/2000 2:37,15,21,16,33,22,11,7,2.76,4.33,3.15,16.54,8.66,1.97,1.18
5/10/2000 2:39,15,8,12,14,27,26,21,2.76,1.57,2.76,7.48,7.09,4.33,4.33
5/10/2000 2:40,9,17,15,20,19,6,14,1.97,3.54,3.15,11.81,4.33,0.79,3.54
5/10/2000 2:42,11,16,23,18,39,14,9,1.97,2.76,5.91,7.87,15.75,1.97,1.57
5/10/2000 2:43,32,15,13,17,17,12,15,6.69,3.15,2.76,10.24,7.87,2.76,3.15
5/10/2000 2:45,11,23,15,22,29,16,13,1.97,4.33,3.15,14.96,7.48,2.76,3.15
5/10/2000 2:46,11,18,24,46,27,14,16,1.57,3.15,5.51,16.93,28.35,2.76,3.54
5/10/2000 2:48,16,17,18,18,29,23,7,2.76,2.76,3.54,11.02,11.02,3.94,1.57
5/10/2000 2:49,14,11,14,7,12,10,10,1.97,2.36,2.76,3.15,2.76,1.97,1.97
5/10/2000 2:51,15,15,15,28,16,11,11,2.36,3.15,3.54,16.54,5.12,1.57,3.15
5/10/2000 2:52,10,15,13,19,30,12,8,1.97,2.76,2.76,10.63,13.78,1.97,1.57
5/10/2000 2:54,13,13,13,11,11,18,10,2.36,2.36,2.76,5.51,38.98,2.76,1.97
5/10/2000 2:55,15,14,11,15,13,5,9,2.36,2.36,1.97,7.09,46.85,0.79,1.57
5/10/2000 2:57,14,20,13,15,15,8,9,3.15,3.94,2.36,8.66,42.52,1.18,1.57
5/10/2000 2:58,11,15,7,11,25,13,13,1.97,3.15,1.18,8.66,16.93,2.36,2.76
5/10/2000 3:00,10,16,17,21,24,14,4,1.57,3.54,3.94,11.02,14.17,2.76,0.79
5/10/2000 3:01,8,25,14,30,23,8,9,1.18,9.84,3.54,17.32,9.84,1.18,1.57
5/10/2000 3:03,14,22,16,25,23,23,7,2.36,7.87,3.54,14.96,39.77,3.94,1.18
5/10/2000 3:04,15,12,9,20,13,12,8,2.76,2.36,1.97,10.63,33.47,1.97,1.57
5/10/2000 3:06,16,19,17,12,21,9,9,2.76,3.94,3.54,5.91,32.68,1.57,1.97
5/10/2000 3:07,13,4,11,9,8,9,6,2.76,0.39,2.36,4.72,45.67,1.57,1.18
5/10/2000 3:09,6,19,8,11,7,7,7,0.79,3.94,1.57,6.3,46.07,0.79,1.18
5/10/2000 3:10,6,16,6,14,11,12,11,0.79,3.54,1.18,6.69,45.67,1.97,2.36
5/10/2000 3:12,12,13,15,22,28,9,8,1.57,2.36,3.54,13.39,13.39,1.18,1.57
5/10/2000 3:13,12,10,15,12,22,8,7,2.36,1.97,3.94,8.66,7.09,0.79,1.57
5/10/2000 3:15,13,15,11,10,21,9,8,2.36,3.15,2.36,4.72,14.96,1.57,1.57
5/10/2000 3:16,10,17,12,19,23,8,6,1.57,3.15,3.15,11.02,12.21,1.57,1.18
5/10/2000 3:18,14,11,17,15,18,18,5,1.97,1.57,3.54,7.48,4.72,2.76,0.79
5/10/2000 3:19,10,12,8,19,21,8,10,2.36,2.36,1.57,13.78,13.78,1.18,2.36
5/10/2000 3:21,7,27,8,18,19,8,8,1.18,5.51,1.57,9.84,11.02,1.57,1.57
5/10/2000 3:22,7,11,8,16,23,12,13,1.57,2.36,1.18,11.02,6.69,2.36,2.76
5/10/2000 3:24,13,17,20,27,35,12,11,2.36,3.15,3.94,11.02,19.69,2.36,2.76
5/10/2000 3:25,10,16,15,254,24,6,11,1.57,3.54,3.15,47.64,7.87,1.18,2.36
5/10/2000 3:27,16,10,16,254,17,13,6,2.36,1.97,4.72,46.07,11.02,2.36,1.18
5/10/2000 3:28,11,7,14,254,26,6,7,1.97,1.18,3.94,43.7,15.36,0.79,1.57
5/10/2000 3:30,12,14,15,254,25,9,3,1.97,2.36,4.33,46.46,10.24,1.18,0.39
5/10/2000 3:31,13,14,3,198,7,10,12,2.36,2.76,0.39,25.99,1.97,1.57,2.36
5/10/2000 3:33,9,21,17,28,16,13,5,1.57,3.94,4.33,13.78,27.56,1.97,1.18
5/10/2000 3:34,11,9,8,13,10,16,9,1.97,1.97,1.57,8.66,46.46,2.76,1.97
5/10/2000 3:36,14,10,17,10,13,7,6,1.97,1.97,3.54,6.3,48.04,1.57,1.18
5/10/2000 3:37,8,9,7,10,11,10,10,1.18,1.97,1.18,5.91,37.8,1.57,1.97
5/10/2000 3:39,9,15,16,19,22,10,8,1.57,3.54,3.15,10.24,8.66,1.97,1.57
5/10/2000 3:40,12,8,5,10,21,15,11,1.97,1.57,1.18,5.91,12.21,2.36,1.97
5/10/2000 3:42,10,10,20,13,20,6,10,1.57,1.57,4.33,7.09,11.02,0.79,1.97
5/10/2000 3:43,10,15,11,11,24,8,6,1.57,3.15,1.97,5.91,15.36,1.97,1.18
5/10/2000 3:45,15,14,18,20,16,9,9,2.76,2.36,3.54,10.63,3.15,1.57,1.97
5/10/2000 3:46,8,12,6,10,16,11,15,1.18,1.97,1.18,5.51,6.69,1.18,3.15
5/10/2000 3:48,13,9,17,15,22,8,9,2.36,1.18,3.54,9.06,5.91,1.18,1.97
5/10/2000 3:49,11,5,14,8,16,12,10,1.57,1.18,23.62,4.72,5.12,2.36,2.36
5/10/2000 3:51,13,11,8,5,9,7,4,2.36,2.76,46.46,2.76,2.36,0.79,0.39
5/10/2000 3:52,4,13,8,9,10,2,8,0.39,2.76,44.49,8.27,16.93,0,1.57
5/10/2000 3:54,10,10,20,13,28,8,7,1.97,1.57,33.86,6.3,14.17,1.18,1.57
5/10/2000 3:55,8,9,17,10,13,12,7,1.18,1.18,38.19,6.3,44.89,1.97,1.18
5/10/2000 3:57,17,20,25,20,6,3,9,2.76,3.94,38.98,9.45,46.07,0.39,1.57
5/10/2000 3:58,12,8,9,9,7,7,9,1.97,1.57,45.28,6.3,48.82,1.18,1.97
5/10/2000 4:00,6,9,13,18,19,10,5,1.18,1.97,46.07,7.87,29.92,1.97,1.18
5/10/2000 4:01,14,15,19,31,23,8,8,2.76,2.76,42.13,9.06,12.21,0.79,1.18
5/10/2000 4:03,10,22,22,28,16,12,9,1.57,5.12,44.1,17.32,3.15,1.57,1.57
5/10/2000 4:04,9,10,22,13,17,22,6,1.18,1.57,69.3,6.69,5.12,3.94,1.18
5/10/2000 4:06,8,11,36,12,13,4,10,1.18,3.15,87.01,8.27,29.92,0.39,1.57
5/10/2000 4:07,7,12,30,14,9,11,4,0.79,2.76,43.7,8.66,46.46,2.36,0.79
5/10/2000 4:09,10,9,47,11,6,9,4,1.97,2.76,45.67,7.87,46.46,1.18,0.79
5/10/2000 4:10,8,10,6,9,6,9,8,1.57,1.97,79.93,4.72,35.04,1.57,1.57
5/10/2000 4:12,6,15,36,17,13,7,7,0.79,2.76,70.48,9.45,3.54,1.18,1.18
5/10/2000 4:13,11,8,3,16,13,14,9,1.97,1.97,45.28,9.45,3.54,1.97,1.57
5/10/2000 4:15,14,6,16,9,12,6,4,1.97,1.18,48.04,4.72,2.76,0.79,0.79
5/10/2000 4:16,11,6,13,14,18,9,7,1.97,1.57,44.1,9.06,10.63,1.18,1.18
5/10/2000 4:18,14,22,25,20,18,5,6,2.36,4.72,22.84,9.45,11.02,0.79,1.18
5/10/2000 4:19,8,11,73,11,20,11,13,1.18,1.97,31.5,9.84,7.87,1.57,2.76
5/10/2000 4:21,8,11,16,10,13,5,8,1.18,3.54,16.54,4.72,2.76,1.57,1.18
5/10/2000 4:22,11,11,6,13,17,7,5,1.57,3.15,45.28,12.99,6.69,0.79,1.18
5/10/2000 4:24,5,8,49,11,19,5,8,0.79,1.57,30.71,5.91,4.72,1.18,1.18
5/10/2000 4:25,17,5,7,5,14,8,5,2.76,1.18,1.18,2.36,3.94,1.18,1.97
5/10/2000 4:27,5,5,6,7,19,3,6,0.39,0.79,1.57,4.33,13.78,0.39,1.18
5/10/2000 4:28,9,7,6,8,14,6,4,1.57,1.57,1.18,3.15,12.21,0.79,0.79
5/10/2000 4:30,7,7,9,9,12,5,8,0.79,1.18,1.57,5.91,2.76,0.79,1.97
5/10/2000 4:31,11,9,13,7,17,6,14,1.97,1.57,2.76,3.15,7.87,0.79,3.54
5/10/2000 4:33,14,13,16,15,31,8,8,2.76,1.97,3.94,7.09,15.36,1.18,1.57
5/10/2000 4:34,20,12,12,14,18,8,6,3.94,1.97,3.15,7.09,18.9,1.18,1.57
5/10/2000 4:36,8,8,4,8,6,5,7,1.18,1.97,1.18,4.72,43.7,0.79,1.18
5/10/2000 4:37,8,21,13,16,13,10,14,1.57,4.72,3.15,11.81,47.64,1.18,3.15
5/10/2000 4:39,14,15,18,17,13,8,5,2.76,3.54,3.94,11.81,48.43,1.18,0.79
5/10/2000 4:40,14,11,11,10,8,9,10,2.36,2.36,2.36,5.51,18.51,1.57,1.97
5/10/2000 4:42,9,21,12,16,19,10,7,1.57,3.54,3.15,9.84,6.3,2.76,1.18
5/10/2000 4:43,11,13,10,12,14,8,10,1.57,3.15,3.15,7.87,7.48,1.18,1.97
5/10/2000 4:45,6,10,18,14,21,11,4,0.79,1.97,4.72,7.48,5.51,2.76,1.18
5/10/2000 4:46,19,16,10,12,22,7,7,2.76,3.15,2.36,9.84,15.36,1.57,1.57
5/10/2000 4:48,8,10,7,18,14,8,6,1.57,1.97,2.36,11.02,6.69,1.57,1.18
5/10/2000 4:49,10,8,9,9,21,8,8,1.97,1.57,1.57,5.51,21.66,1.18,1.57
5/10/2000 4:51,12,19,17,14,20,10,9,1.97,3.54,3.54,7.48,7.09,1.57,2.36
5/10/2000 4:52,15,6,21,11,14,8,7,2.76,1.18,8.66,7.48,47.64,0.79,1.57
5/10/2000 4:54,11,7,12,8,6,12,5,1.57,1.57,2.76,4.72,46.07,2.36,1.18
5/10/2000 4:55,8,22,14,22,10,9,14,1.57,5.51,4.72,14.57,47.25,1.57,3.15
5/10/2000 4:57,10,7,17,11,19,13,7,1.97,2.76,4.72,11.42,22.44,2.36,1.57
5/10/2000 4:58,11,16,15,17,26,7,7,1.57,4.33,2.36,15.75,14.96,1.57,1.18
5/10/2000 5:00,12,16,15,18,15,10,5,1.97,4.33,3.54,14.96,38.19,3.15,1.18
5/10/2000 5:01,16,11,10,13,10,18,9,2.76,2.76,1.97,12.99,47.25,3.54,1.97
5/10/2000 5:03,9,12,16,7,13,10,9,1.57,3.54,3.94,9.06,48.04,2.76,1.97
5/10/2000 5:04,17,15,15,24,18,8,9,3.15,3.15,3.94,15.36,29.92,1.57,1.57
5/10/2000 5:06,8,17,10,14,15,13,15,1.57,4.33,2.76,11.02,43.31,3.15,4.33
5/10/2000 5:07,15,21,19,14,20,15,12,2.36,5.91,4.33,10.24,30.71,4.33,3.15
5/10/2000 5:09,14,19,12,23,25,8,8,2.36,5.51,2.36,19.29,12.21,1.97,1.57
5/10/2000 5:10,18,14,16,18,20,12,8,3.54,10.24,3.54,10.63,5.12,2.36,1.57
5/10/2000 5:12,7,13,6,12,15,8,8,1.18,3.15,1.18,6.69,3.54,1.97,2.36
5/10/2000 5:13,18,17,16,20,19,13,13,2.76,4.33,3.15,15.36,10.24,3.54,5.91
5/10/2000 5:15,10,13,16,15,10,11,14,1.97,2.76,3.94,10.63,46.46,1.97,3.54
5/10/2000 5:16,18,23,21,27,19,12,18,3.54,5.51,5.51,18.9,51.97,2.76,4.72
